Salary,Born,City,Pr/St,Cntry,Nat,Ht,Wt,DftYr,DftRd,Ovrl,Hand,Last Name,First Name,Position,Team,GP,G,A,A1,A2,PTS,+/-,E+/-,PIM,Shifts,TOI,TOI,TOI/GP,TOI/GP,TOI%,IPP%,SH%,SV%,PDO,F/60,A/60,Pct%,Diff,Diff/60,iCF,iCF,iFF,iSF,iSF,iSF,ixG,iSCF,iRB,iRS,iDS,sDist,sDist,Pass,iHF,iHF,iHA,iHDf,iMiss,iGVA,iTKA,iBLK,iGVA,iTKA,iBLK,BLK%,iFOW,iFOL,iFOW,iFOL,FO%,%FOT,dzFOW,dzFOL,nzFOW,nzFOL,ozFOW,ozFOL,FOW.Up,FOL.Up,FOW.Down,FOL.Down,FOW.Close,FOL.Close,OTG,1G,GWG,ENG,PSG,PSA,G.Bkhd,G.Dflct,G.Slap,G.Snap,G.Tip,G.Wrap,G.Wrst,CBar ,Post,Over,Wide,S.Bkhd,S.Dflct,S.Slap,S.Snap,S.Tip,S.Wrap,S.Wrst,iPenT,iPenD,iPENT,iPEND,iPenDf,NPD,Min,Maj,Match,Misc,Game,CF,CA,FF,FA,SF,SA,xGF,xGA,SCF,SCA,GF,GA,RBF,RBA,RSF,RSA,DSF,DSA,FOW,FOL,HF,HA,GVA,TKA,PENT,PEND,OPS,DPS,PS,OTOI,Grit,DAP,Pace,GS,GS/G
5500000.00,92-03-20,South St.Paul,MN,USA,USA,72,215,2010,2,37,R,Faulk,Justin,D,CAR,75,17,20,11,9,37,-18,2.4,32,1987,104133,1704.1,23.13,23,38.90%,52.90%,7.40%,0.91,984,2.46,2.39,50.70%,2,0.07,442,445,306,216,225,225,12.1,19,6,11,17,48.9,45,192,117,117,67,50,93,45,53,84,45,52,84,6.10%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,7,0,0,8,1,5,7,80,1,1,80,73,0,0,70,15,13,14,9,-2,4.5,15,0,0,0,0,1802,1381,1340,1067,940,753,96.7,69.3,331,238,70,68,89,61,87,81,176,142,865,747,569,530,290,285,72,89,3.8,2.8,6.6,2672.51,233,11.3,112.1,46.5,0.63
724500.00,92-10-26,Toronto,ON,CAN,CAN,72,192,2011,3,65,L,Cramarossa,Joseph,C/LW,ANA/VAN,59,4,6,3,3,10,0,-8.2,60,882,35208,586.3,9.95,9.94,19.00%,66.70%,7.50%,0.94,1015,1.54,1.84,45.50%,-3,-0.31,63,63,50,36,36,36,4,15,3,3,6,27.7,26.1,60.5,133,133,46,87,14,15,8,23,15,8,23,4.00%,6,1,6,1,85.70%,1.40%,2,0,3,1,1,0,0,0,4,0,4,1,0,3,1,0,0,0,1,1,0,0,1,1,0,2,1,1,10,2,2,2,1,1,1,27,14,12,12,14,-2,1,5,8,0,0,1,371,576,287,432,200,300,18,25.6,67,96,15,18,15,15,15,24,30,39,245,247,395,219,85,42,45,47,-0.1,0.7,0.6,2497.64,224,28.2,96.9,2.3,0.04
725000.00,91-11-01,Sherwood Park,AB,CAN,CAN,72,188,,,,L,Carr,Daniel,LW,MTL,33,2,7,5,2,9,4,-0.4,6,511,20306,337.4,10.25,10.24,19.80%,69.20%,8.00%,0.943,1023,2.31,1.42,61.90%,5,0.89,73,73,63,44,44,44,6,25,8,7,15,25.8,22.1,104.2,19,19,58,-39,19,6,7,12,6,7,12,4.50%,2,1,2,1,66.70%,1.00%,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,17,4,1,2,5,5,4,23,3,6,3,3,3,1.1,3,0,0,0,0,290,268,229,189,163,140,14.5,10.8,52,36,13,8,19,8,18,13,37,21,162,131,146,196,55,34,18,24,0.3,0.6,0.8,1368.03,37,8.7,99.2,11.2,0.34
4000000.00,90-06-05,Prague,,CZE,CZE,72,204,2010,3,66,R,Gudas,Radko,D,PHI,67,6,17,10,7,23,8,5.1,93,1739,77555,1289.5,19.3,19.28,33.80%,42.60%,8.90%,0.904,993,2.51,2.65,48.60%,-3,-0.14,299,299,181,113,113,113,4.8,6,9,14,23,61.9,51.4,217.7,280,280,135,145,68,40,18,124,40,18,124,10.20%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4,1,0,12,55,1,0,42,19,1,0,50,34,22,30,16,-12,-3.3,29,3,0,2,0,1215,1213,860,825,606,596,48.1,50.8,162,174,54,57,51,44,74,58,125,102,656,600,751,604,159,118,87,90,1.6,3.9,5.5,2523.16,500,10.3,113,36.7,0.55
800000.00,90-09-23,Rimouski,QC,CAN,CAN,70,206,2009,5,132,L,Bourque,Gabriel,LW/RW,COL,6,0,0,0,0,0,0,-1.1,0,103,4032,67.2,11.2,11.2,21.20%,0.00%,4.80%,0.878,926,0.89,4.46,16.70%,-4,-3.57,9,9,6,4,4,4,0.5,2,1,2,3,32,30.5,0,17,17,4,13,2,0,1,6,0,1,6,7.40%,0,1,0,1,0.00%,1.70%,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,37,81,27,59,21,41,1.6,4.1,7,16,1,5,3,3,2,2,5,5,29,29,45,26,5,8,4,3,-0.2,0.1,-0.1,249.57,23,0,105.3,-0.4,-0.06
4250000.00,90-06-01,Bern,,CHE,CHE,73,201,2008,2,38,L,Josi,Roman,D,NSH,72,12,37,20,17,49,7,4.5,18,2076,108323,1791.3,25.07,25.01,41.80%,49.00%,10.00%,0.907,1007,3.35,2.71,55.20%,19,0.64,410,410,286,218,217,218,10.1,19,6,11,17,45,44.5,292.1,54,54,88,-34,68,41,16,119,41,16,119,7.40%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,2,0,0,3,1,1,11,55,14,1,79,27,2,0,95,9,14,9,14,5,12.4,9,0,0,0,0,1873,1617,1382,1213,1003,875,90,72.2,304,231,100,81,77,48,92,63,169,111,990,904,525,512,256,207,95,106,4.6,4.1,8.7,2498.76,191,7.8,116.9,64.3,0.89
742500.00,94-05-01,Denver,CO,USA,USA,74,205,2012,4,120,L,Slavin,Jaccob,D,CAR,82,5,29,14,15,34,23,10.7,12,2135,115316,1878.2,23.43,23.26,39.40%,40.50%,9.50%,0.912,1007,2.68,2.36,53.20%,10,0.32,230,232,156,99,99,99,4.9,5,5,8,13,51.5,44.9,269.8,35,35,125,-90,57,54,83,161,53,80,159,9.60%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,2,0,2,4,51,9,0,42,18,0,0,30,6,4,6,4,-2,5.5,6,0,0,0,0,1665,1649,1224,1212,883,843,83.8,82.5,283,295,84,74,82,70,94,80,176,150,914,823,512,664,292,347,73,86,1.9,6.7,8.6,2885.99,208,19.7,105.9,46.5,0.57
750000.00,90-06-20,Sterling Heights,MI,USA,USA,75,221,2008,5,128,R,Pateryn,Greg,D,DAL/MTL,36,1,8,1,7,9,-1,0.1,10,720,33312,554.6,15.42,15.41,28.50%,42.90%,7.60%,0.9,976,2.27,2.92,43.80%,-6,-0.65,90,90,65,42,42,42,1.6,3,1,5,6,54.5,53.3,24.8,69,69,60,9,23,22,4,66,22,4,66,12.50%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,20,0,0,25,2,0,0,15,5,0,4,0,-5,-1.4,5,0,0,0,0,512,530,369,378,276,270,23.8,25.4,83,86,21,27,22,34,38,43,60,77,250,245,230,302,99,69,21,25,0.4,1.1,1.5,1389.74,145,14.6,112.7,11.7,0.33
4500000.00,86-08-01,Tibro,,SWE,SWE,71,190,2005,7,216,R,Stralman,Anton,D,T.B,73,5,17,8,9,22,1,1.8,20,1963,100304,1664.1,22.9,22.87,38.30%,32.40%,8.80%,0.908,997,2.45,2.85,46.30%,-11,-0.4,257,257,183,130,130,130,6.2,9,6,4,10,48.9,44,146.9,106,106,78,28,53,27,26,96,27,26,96,6.30%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,1,9,43,7,0,40,5,2,0,76,10,10,10,9,0,9.9,10,0,0,0,0,1441,1524,1101,1182,770,861,68.3,68.3,223,192,68,79,56,50,71,82,127,132,831,919,600,568,209,187,83,96,0.9,3.9,4.8,2678.66,222,13.2,106.9,32.1,0.44
3000000.00,92-11-12,SkellefteÎ,,SWE,SWE,75,215,2011,1,4,R,Larsson,Adam,D,EDM,79,4,15,3,12,19,21,7.5,55,2055,95509,1587.8,20.12,20.12,35.00%,25.00%,9.80%,0.91,1008,2.87,2.83,50.30%,1,0.04,202,202,124,84,85,85,3.2,3,5,10,15,52.2,48.8,55.1,253,253,145,108,40,71,28,160,71,28,160,10.10%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,38,0,0,30,17,0,0,38,25,8,26,6,-17,-6.8,24,1,0,0,0,1404,1584,1069,1157,772,831,66.4,81.3,239,280,76,75,45,73,78,96,123,169,736,831,731,597,304,200,91,87,0.6,5,5.5,2946.39,469,11.7,112.9,25.3,0.32
630000.00,90-05-27,Huntsville,AL,USA,USA,74,196,2009,7,198,R,Dowd,Nic,C,L.A,70,6,16,10,6,22,-15,5.4,25,1230,52314,871.6,12.45,12.45,22.60%,73.30%,6.30%,0.894,957,2.07,2.07,50.00%,0,0,144,144,113,78,78,78,10.4,41,11,10,21,27.1,26.2,306.9,145,145,116,29,35,22,19,35,22,19,35,5.90%,338,369,338,369,47.80%,96.60%,79,87,105,108,154,174,110,115,108,127,199,216,1,1,2,0,0,0,2,0,0,0,1,0,3,0,4,0,31,10,1,8,18,8,0,33,11,6,15,6,-5,-7.6,10,1,0,0,0,946,589,700,411,476,284,45.8,25.9,162,99,30,30,53,21,47,49,100,70,351,381,520,475,129,53,64,56,0.6,0.7,1.3,2980.16,206,16.4,105.7,29.3,0.42
2200000.00,89-11-21,Roubaix,,FRA,FRA,72,200,,,,L,Roussel,Antoine,LW,DAL,60,12,15,11,4,27,1,5.8,115,1427,55866,929.3,15.52,15.51,27.10%,61.40%,9.80%,0.889,987,2.84,3.29,46.30%,-7,-0.45,162,162,121,82,82,82,10.3,44,4,1,5,27.9,24.1,225.1,69,69,101,-32,39,37,16,45,37,16,45,5.00%,7,9,7,9,43.80%,1.50%,2,1,1,4,4,4,0,0,4,4,3,6,0,0,3,1,0,0,2,0,0,1,2,0,7,1,0,4,34,11,1,4,10,5,4,47,36,24,28,20,-12,-7.3,25,9,0,1,1,903,899,660,648,450,460,44.2,45.8,151,149,44,51,45,45,25,31,70,76,523,513,287,342,142,92,73,59,1.7,1,2.7,2493.8,238,3.4,116.4,33.3,0.55
650000.00,90-07-16,Albany,NY,USA,USA,75,221,,,,L,Lashoff,Brian,D,DET,5,0,0,0,0,0,-3,0.7,0,93,3754,62.4,12.52,12.5,22.70%,0.00%,3.70%,0.818,855,0.96,3.85,20.00%,-3,-2.89,5,5,2,1,1,1,0.1,0,0,0,0,48,46.4,0,8,8,7,1,1,1,0,4,1,0,4,10.00%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,52,40,37,30,27,22,2.5,1.9,9,8,1,4,0,1,1,2,1,3,30,27,20,28,4,2,1,6,-0.1,-0.1,-0.2,212.2,12,0,88.5,0.5,0.1
1300000.00,89-04-27,Ottawa,ON,CAN,CAN,69,160,2007,6,179,L,Byron,Paul,LW/C/RW,MTL,81,22,21,15,6,43,21,11.3,29,1849,73228,1219,15.07,15.06,26.20%,71.70%,10.50%,0.923,1027,2.95,2.26,56.60%,14,0.69,158,158,124,96,96,96,14.5,61,14,12,26,21,20.1,239.4,119,119,91,28,28,22,40,34,22,40,34,3.10%,10,5,10,5,66.70%,1.10%,1,0,4,3,5,2,2,1,4,2,5,3,1,5,6,1,0,0,6,2,0,3,2,0,9,2,2,5,19,21,4,2,6,14,1,48,13,21,12,19,8,7.2,12,1,0,0,0,1095,1113,776,809,574,595,54.1,55.2,185,189,60,46,50,45,87,69,137,114,656,659,441,524,231,146,61,76,3.8,2.3,6,3427.97,183,13.3,108.7,51.1,0.63
925000.00,94-09-22,Stockholm,,SWE,SWE,74,196,2013,1,14,L,Wennberg,Alex,C,CBJ,80,13,46,27,19,59,9,3.6,21,1893,88212,1468.8,18.38,18.37,31.20%,68.60%,10.40%,0.929,1033,3.51,1.8,66.20%,42,1.72,186,186,135,109,109,109,10.7,36,10,11,21,30.8,28.8,412.4,58,58,81,-23,26,31,44,56,31,44,56,4.80%,609,676,609,676,47.40%,86.40%,148,169,211,235,250,272,160,206,211,219,368,407,0,4,5,0,0,0,2,1,1,0,2,0,7,1,0,1,24,7,1,6,24,4,0,67,9,15,9,16,6,7.4,8,1,0,0,0,1481,1164,1112,873,824,617,78.3,54.2,275,173,86,44,68,44,54,38,122,82,711,776,342,361,162,178,47,86,4,1.9,5.9,3239.72,136,12.8,108,54.1,0.68
700000.00,88-02-16,Munich,,DEU,DEU,75,215,2006,4,111,R,Holzer,Korbinian,D,ANA,32,2,5,2,3,7,0,-2.9,23,577,25945,430.9,13.52,13.5,25.60%,46.70%,9.80%,0.918,1016,2.09,2.65,44.10%,-4,-0.56,36,36,23,14,14,14,0.9,3,1,1,2,45.4,43.6,38.6,71,71,48,23,9,11,3,34,11,3,34,7.80%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,2,1,0,0,11,10,2,10,1,-8,-3,9,1,0,0,0,282,434,216,315,153,233,13.6,17.2,42,47,15,19,7,12,15,23,22,35,187,178,301,213,77,29,36,30,0.5,1,1.5,1249.62,129,8.2,99.7,-0.5,-0.01
1200000.00,92-02-18,Kosice,,SVK,SVK,76,210,2010,2,46,L,Marincin,Martin,D,TOR,25,1,6,2,4,7,3,-0.2,16,625,27071,450.4,18.05,18.04,33.40%,35.00%,10.00%,0.92,1020,2.66,2.93,47.60%,-2,-0.27,67,67,39,22,22,22,1.2,2,1,0,1,55.2,44,28.4,25,25,28,-3,17,15,7,27,15,7,27,5.30%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,15,1,0,11,1,0,0,9,8,7,8,7,-1,0.9,8,0,0,0,0,405,511,295,404,200,276,21.9,25.3,69,77,20,22,16,15,19,20,35,35,216,237,196,196,63,70,30,28,0.3,1,1.4,899.19,68,4,122,8,0.32
925000.00,97-01-13,Yaroslavl,,RUS,RUS,73,201,2015,1,7,L,Provorov,Ivan,D,PHI,82,6,24,15,9,30,-7,-1.1,34,2337,108132,1790.8,21.98,21.93,36.80%,52.60%,7.10%,0.905,976,1.91,2.65,41.90%,-22,-0.74,332,332,221,162,161,161,7.1,10,1,8,9,52.8,45.7,331.4,111,111,141,-30,59,81,23,166,81,23,166,9.80%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,5,2,2,3,52,5,0,33,39,1,0,83,15,9,17,6,-6,-1.4,15,0,0,0,0,1502,1701,1097,1185,800,831,64.6,73.8,210,249,57,79,68,70,77,82,145,152,894,819,603,719,263,154,100,97,1.7,3.9,5.7,3080.32,311,8.9,107.3,35.3,0.43
925000.00,97-06-23,Mt. Brydges,ON,CAN,CAN,76,220,2015,1,11,L,Crouse,Lawson,LW,ARI,72,5,7,5,2,12,-20,-8.7,48,1212,51358,855.1,11.88,11.88,22.10%,66.70%,5.00%,0.892,943,1.26,3.93,24.30%,-38,-2.67,155,155,128,84,84,84,8.2,30,8,11,19,30.2,29.2,187.1,160,160,45,115,44,5,14,29,5,14,29,3.00%,1,1,1,1,50.00%,0.20%,0,0,0,0,1,1,0,1,0,0,1,1,0,1,2,0,0,0,1,0,0,0,1,2,1,0,2,3,39,13,0,12,6,4,3,46,18,11,18,9,-7,-7.2,14,4,0,0,0,659,978,519,745,357,519,27.6,49.6,86,166,18,56,26,38,36,37,62,75,381,425,546,303,83,73,51,53,-0.5,0.2,-0.3,3016.84,241,12.4,114.9,5.1,0.07
6000000.00,88-09-10,Thunder Bay,ON,CAN,CAN,76,220,2006,1,2,L,Staal,Jordan,C/LW,CAR,75,16,29,11,18,45,-1,10.5,38,1927,83977,1380,18.67,18.58,31.30%,64.30%,8.90%,0.909,998,3.04,2.35,56.50%,16,0.7,269,273,227,161,164,164,23.2,98,21,17,38,24,21,220.6,139,137,115,22,66,42,55,29,39,55,28,2.60%,689,477,678,471,59.10%,79.20%,231,161,236,181,221,135,175,124,232,145,440,314,0,4,3,0,0,0,0,1,0,5,1,1,8,0,3,4,59,13,2,0,50,15,4,80,16,20,13,19,4,4.9,14,2,0,0,0,1502,1058,1128,812,786,591,86.3,56.4,304,190,70,54,94,50,68,55,162,105,851,600,461,490,195,229,54,68,2.8,1.8,4.6,3022.37,208,13.9,111.3,58.3,0.79
950000.00,83-10-19,Unity,SK,CAN,CAN,72,200,2002,1,17,R,Gordon,Boyd,C/RW,PHI,13,1,0,0,0,1,-5,-1.1,2,184,6379,106.2,8.18,8.18,16.20%,100.00%,2.80%,0.789,817,0.57,6.78,7.70%,-11,-6.22,13,13,10,8,8,8,0.6,2,2,0,2,22.1,23.3,0,4,4,10,-6,2,0,2,7,0,2,7,5.50%,48,38,48,38,55.80%,76.80%,17,20,14,10,17,8,13,11,10,13,38,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,2,0,0,3,1,0,1,0,-1,0,1,0,0,0,0,71,127,50,82,36,57,2.8,6.4,10,26,1,12,6,11,6,6,12,17,59,53,53,49,14,6,3,3,-0.1,-0.1,-0.2,549.24,13,6,111.9,0.2,0.01
2500000.00,94-12-02,Boden,,SWE,SWE,73,192,2013,1,5,R,Lindholm,Elias,C/RW,CAR,72,11,34,29,5,45,-2,2.8,16,1743,78543,1289.7,18.18,18.09,30.50%,69.20%,9.60%,0.899,995,3.02,2.56,54.20%,10,0.47,268,272,216,149,151,151,19.2,80,16,9,25,27.3,24.8,598.3,99,98,98,0,69,37,57,43,36,54,43,4.00%,353,282,346,280,55.60%,49.90%,122,106,86,51,145,125,97,68,110,99,225,189,0,3,0,1,0,0,0,0,0,4,0,0,7,0,0,5,64,7,5,7,49,13,0,70,8,15,8,11,7,5.8,8,0,0,0,0,1367,1085,1007,800,677,547,72.9,56.3,257,208,65,55,69,44,61,61,130,105,713,542,382,437,202,228,56,57,2.5,1.6,4.1,2944,158,19.5,114.1,49.7,0.7
1050000.00,91-03-23,Pori,,FIN,FIN,72,193,2009,7,182,L,Haula,Erik,C/LW,MIN,72,15,11,7,4,26,5,8.1,28,1389,59673,994.4,13.82,13.81,24.50%,61.90%,8.20%,0.919,1001,2.53,2.41,51.20%,2,0.12,210,210,174,134,134,134,11.4,35,10,14,24,33.6,29.8,146.8,39,39,68,-29,40,18,24,38,18,24,38,4.10%,404,346,404,346,53.90%,76.30%,115,124,170,126,119,96,124,95,138,136,256,221,0,3,4,0,0,0,2,1,1,1,1,0,9,0,0,1,39,13,3,19,10,3,3,83,10,9,8,6,-1,-0.9,9,0,0,1,0,888,923,681,697,514,496,38.6,39.6,112,115,42,40,39,24,37,39,76,63,525,458,298,349,106,106,50,45,1.8,1.1,2.8,3062.33,105,7,109.3,33.7,0.47
792500.00,95-03-14,Molnlycke,,SWE,SWE,72,201,2013,6,180,L,Blidh,Anton,LW,BOS,19,1,1,1,0,2,-2,5.3,7,237,10006,166.6,8.78,8.78,17.80%,66.70%,3.40%,0.922,956,1.08,1.8,37.50%,-2,-0.72,47,47,37,26,26,26,2.8,10,3,3,6,31.7,30.9,54.2,41,41,16,25,11,4,4,4,4,4,4,3.00%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,9,2,0,1,4,5,0,14,2,5,2,4,3,2,1,1,0,0,0,167,133,125,95,87,64,7,5.6,23,19,3,5,7,4,11,4,18,8,71,71,107,100,15,27,12,10,-0.1,0.1,0,767.24,53,45,108.1,5.8,0.3
600000.00,86-08-09,Bayport,NY,USA,USA,71,197,,,,R,Cannone,Patrick,C,MIN,3,0,0,0,0,0,0,0.1,0,35,1419,23.7,7.88,7.88,16.10%,0.00%,10.00%,0.917,1017,2.54,2.54,50.00%,0,0,3,3,2,2,2,2,0.2,1,0,0,0,19,18.4,0,2,2,4,-2,0,2,1,1,2,1,1,3.70%,11,10,11,10,52.40%,100.00%,2,1,4,5,5,4,1,2,5,4,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,12,17,10,12,0.9,1.6,2,4,1,1,1,1,1,6,2,7,11,10,17,10,5,2,1,0,-0.1,0,0,123.46,3,0,104,-0.4,-0.15
4750000.00,85-10-12,Malm_,,SWE,SWE,75,210,2004,2,49,L,Soderberg,Carl,C/LW,COL,80,6,8,4,4,14,-26,-13.1,22,1472,64537,1073.1,13.45,13.44,24.20%,48.30%,6.20%,0.894,957,1.62,3.3,33.00%,-30,-1.68,210,210,170,126,128,128,10.2,32,7,9,16,32.5,30.4,97.8,34,34,77,-43,44,19,30,42,19,30,42,4.30%,365,337,365,337,52.00%,72.60%,131,134,133,118,101,85,109,83,135,135,223,199,0,0,0,0,0,0,0,0,1,2,0,0,3,0,2,5,37,16,0,2,8,7,1,94,11,17,10,12,6,5,11,0,0,0,0,891,966,658,723,467,559,35.5,40.8,100,134,29,59,22,41,35,37,57,78,510,457,398,343,114,110,78,62,-0.8,0.4,-0.4,3353.28,98,5.8,103.8,11.7,0.15
925000.00,93-02-10,Edmonton,AB,CAN,CAN,74,194,2011,4,92,L,Simpson,Dillon,D,EDM,3,0,0,0,0,0,0,0,2,50,1959,32.7,10.88,10.88,21.30%,0.00%,7.70%,0.917,994,1.84,1.84,50.00%,0,0,5,5,3,2,2,2,0.1,0,0,0,0,50,50.7,0,3,3,3,0,1,1,0,2,1,0,2,7.40%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,-1,-0.8,1,0,0,0,0,25,27,16,19,13,12,0.8,1,2,4,1,1,0,0,0,1,0,1,12,19,22,24,5,4,2,2,0,0.1,0,120.71,7,3,95.5,0,0
6000000.00,90-09-20,Mississauga,ON,CAN,CAN,73,211,2009,1,1,L,Tavares,John,C,NYI,77,28,38,21,17,66,4,9.9,38,1906,94335,1571.3,20.4,20.41,34.30%,68.80%,10.10%,0.9,1002,3.67,2.75,57.10%,24,0.92,471,470,361,260,260,260,29,100,20,29,49,27,24.8,315.1,42,42,68,-26,101,81,63,20,81,63,20,1.50%,824,804,824,804,50.60%,99.00%,197,210,212,237,415,357,247,206,296,297,512,512,1,5,3,4,0,1,1,1,1,8,1,0,16,4,5,13,79,23,5,15,48,20,2,147,19,31,18,30,12,11.7,19,0,0,0,0,1783,1365,1320,1011,947,721,93.3,65.1,328,230,96,72,66,28,90,61,156,89,831,814,462,471,280,201,76,102,6.2,1.6,7.8,3005.15,100,5.5,120.2,75.9,0.99
925000.00,98-03-02,Calgary,AB,CAN,CAN,73,180,2016,1,8,R,Nylander,Alex,RW/LW,BUF,4,0,1,1,0,1,-2,-1.4,0,62,2959,49.7,12.33,12.36,22.80%,100.00%,4.00%,0.921,961,1.21,3.62,25.00%,-2,-2.41,8,8,5,4,4,4,0.2,0,0,0,0,38.3,38.2,46.5,1,1,1,0,1,3,3,2,3,3,2,4.00%,0,2,0,2,0.00%,4.20%,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,48,50,35,46,25,38,1.1,2.7,3,9,1,3,0,2,1,1,1,3,19,29,21,11,6,6,3,1,0,0,0,168.48,3,0,118.3,0.9,0.23
767500.00,95-04-16,Cornwall,ON,CAN,CAN,73,210,2013,2,40,L,Elie,Remi,LW,DAL,18,1,6,2,4,7,5,1,8,396,16875,281,15.63,15.62,27.60%,70.00%,8.50%,0.945,1030,2.14,1.49,58.80%,3,0.64,40,40,23,15,15,15,2.1,10,1,3,4,23.6,25.2,49.6,30,30,26,4,8,13,12,11,13,12,11,3.90%,1,0,1,0,100.00%,0.30%,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,1,4,1,0,9,4,0,4,0,-4,-2.1,4,0,0,0,0,230,282,163,201,118,127,10.5,11.2,40,41,10,7,5,13,18,12,23,25,142,149,101,97,46,36,15,6,0.1,0.5,0.6,736.95,49,10.5,109.3,5,0.28
3500000.00,89-06-05,Riverside,CT,USA,USA,68,182,2008,6,157,R,Atkinson,Cam,RW,CBJ,82,35,27,18,9,62,13,-2.3,22,1966,88972,1474.3,18.08,18.05,30.10%,69.70%,11.00%,0.937,1047,3.62,1.99,64.50%,40,1.63,400,399,303,240,240,240,25.3,96,19,15,34,29.2,27,286.6,33,33,41,-8,63,21,36,34,21,36,34,2.30%,2,1,2,1,66.70%,0.20%,2,1,0,0,0,0,0,0,1,0,1,1,3,8,9,2,0,1,1,0,3,13,2,0,16,0,2,4,57,25,3,21,68,6,3,114,11,9,11,7,-2,0.3,11,0,0,0,0,1509,1453,1097,1097,808,778,83.4,75.5,306,255,89,49,79,68,49,47,128,115,856,856,542,348,138,147,71,71,6.8,2,8.9,3424.44,89,6.3,120.5,61.7,0.75
4500000.00,91-03-20,Eden Prairie,MN,USA,USA,72,199,2009,1,16,L,Leddy,Nick,D,NYI,81,11,35,17,18,46,-3,-13.7,12,1912,110410,1835.7,22.72,22.7,38.50%,49.50%,9.30%,0.92,1013,3.04,2.52,54.70%,16,0.52,288,288,207,137,137,137,8.3,14,5,13,18,45.4,42.5,320.4,77,77,68,9,70,48,26,109,48,26,109,6.40%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,6,0,0,0,5,1,2,8,59,9,0,56,17,1,0,54,6,7,6,6,1,10.3,6,0,0,0,0,1828,1707,1370,1295,999,967,93.4,85.7,319,305,93,77,68,55,86,80,154,135,928,983,671,506,317,221,76,91,4.1,2.9,7,2931.93,198,17.2,115.5,39.7,0.49
750000.00,83-02-02,Churchill,MB,CAN,CAN,69,195,2001,4,98,R,Tootoo,Jordin,RW,CHI,50,2,1,0,1,3,-6,0.5,28,509,20241,337.4,6.75,6.75,13.90%,60.00%,3.20%,0.932,964,0.89,1.96,31.30%,-6,-1.07,81,81,59,43,43,43,4.2,15,3,2,5,26.2,25.9,0,52,52,24,28,16,9,9,8,9,9,8,2.50%,1,0,1,0,100.00%,0.30%,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,12,2,0,4,10,1,0,26,8,8,8,6,0,-1,4,4,0,0,0,307,318,213,221,157,161,13.2,12,53,41,5,11,8,11,11,23,19,34,123,167,165,188,62,42,17,19,-0.4,0.1,-0.3,2087.95,92,15.3,111.2,3.9,0.08
